#,dist(asec),prob.,link ref,link,identifier,typ,coord1 (ICRS J2000/2000),Mag U,Mag B,Mag V,Mag R,Mag I,spec. type,#bib,#not
5525,964.59,100,2010ApJS..186..191C,B,2MASS J02193761+5652541,*,02 19 37.6228228800 +56 52 54.190668504,~,~,17.5630,~,16.2006,G7.4V,2,0
5526,948.15,100,2010ApJS..186..191C,B,2MASS J02194354+5722350,*,02 19 43.5605989392 +57 22 34.976235648,~,~,17.8587,~,16.1693,K3.0V,2,0
5527,2282.39,100,2010ApJS..186..191C,B,2MASS J02233127+5716457,*,02 23 31.2994546080 +57 16 45.681660732,~,~,17.6634,~,16.1901,F2.8V,2,0
5528,2002.25,100,2010ApJS..186..191C,B,2MASS J02224332+5654551,*,02 22 43.3390530096 +56 54 55.157437260,~,~,17.6279,~,16.1941,K2.2V,2,0
5529,708.30,100,2010ApJS..186..191C,B,2MASS J02192495+5719156,*,02 19 24.9567076080 +57 19 15.612120156,~,~,17.5517,~,16.2062,G6.0V,2,0
5530,744.81,100,2010ApJS..186..191C,B,2MASS J02183286+5719591,*,02 18 32.8714633008 +57 19 59.101114152,~,~,17.787,~,16.1820,F9.3V,2,0
5531,2356.25,100,2010ApJS..186..191C,B,2MASS J02234692+5706207,*,02 23 46.9242118272 +57 06 20.634978060,~,~,17.8154,~,16.1794,K2.3V,2,0
5532,694.59,100,2010ApJS..186..191C,B,2MASS J02194564+5658276,*,02 19 45.6458647248 +56 58 27.626775168,~,~,17.5278,~,16.2104,G2.1V,2,0
5533,994.00,100,2010ApJS..186..191C,B,2MASS J02195405+5722455,*,02 19 54.0693369672 +57 22 45.534981612,~,~,17.6757,~,16.1961,G1.7V,2,0
5534,2613.55,100,2010ApJS..186..191C,B,2MASS J02240935+5718599,*,02 24 09.3589324944 +57 18 59.857380216,~,~,17.8820,~,16.1744,G0.6V,2,0
5535,2475.70,100,2010ApJS..186..191C,B,2MASS J02233436+5725323,*,02 23 34.3666335864 +57 25 32.315647152,~,~,17.8505,~,16.1792,G1.2V,2,0
5536,2314.78,100,2010ApJS..186..191C,B,2MASS J02232528+5655131,*,02 23 25.2747536040 +56 55 13.097919432,~,~,17.4716,~,16.2196,G2.2V,2,0
5537,1908.43,100,2010ApJS..186..191C,B,2MASS J02223927+5718413,*,02 22 39.2947264824 +57 18 41.247111780,~,~,17.9324,~,16.1732,K1.0V,2,0
5538,1229.09,100,2010ApJS..186..191C,B,2MASS J02173360+5725041,*,02 17 33.6041318064 +57 25 04.212028704,~,~,17.7166,~,16.1979,K3.6V,2,0
5539,2435.59,100,2010ApJS..186..191C,B,2MASS J02235580+5712079,*,02 23 55.8033906552 +57 12 07.806767904,~,~,17.646,~,16.208,G1.2V,2,0
5540,2199.48,100,2010ApJS..186..191C,B,ZTF J022326.70+570441.2,RS*,02 23 26.7093495840 +57 04 41.234820384,~,~,17.7689,~,16.1949,G1.7V,3,0
5541,2069.21,100,2010ApJS..186..191C,B,2MASS J02230166+5718023,*,02 23 01.6707435528 +57 18 02.361234960,~,~,17.7340,~,16.1989,G2.9V,2,0
5542,2521.03,100,2010ApJS..186..191C,B,2MASS J02240737+5709520,*,02 24 07.3822539480 +57 09 52.027284348,~,~,17.6070,~,16.2131,G2.5V,2,0
5543,994.06,100,2010ApJS..186..191C,B,2MASS J02171916+5658192,*,02 17 19.1617684320 +56 58 19.199890632,~,~,17.8437,~,16.1882,K5.8V,2,0
5544,949.81,100,2010ApJS..186..191C,B,2MASS J02204828+5702593,*,02 20 48.2966442624 +57 02 59.296927740,~,~,17.6603,~,16.2078,K0.4V,2,0
5545,1856.75,100,2010ApJS..186..191C,B,2MASS J02221132+5724352,*,02 22 11.3230565760 +57 24 35.123107212,~,~,17.6403,~,16.2103,G0.4V,2,0
5546,1965.22,100,2010ApJS..186..191C,B,2MASS J02222626+5724451,*,02 22 26.2649948424 +57 24 45.065106000,~,~,17.8592,~,16.1879,G2.0V,2,0
5547,1260.06,100,2010ApJS..186..191C,B,2MASS J02204677+5723005,*,02 20 46.7754228656 +57 23 00.582747670,~,~,17.5467,~,16.2223,G0.3V,2,0
5548,924.38,100,2010ApJS..186..191C,B,2MASS J02193266+5722423,*,02 19 32.6853272976 +57 22 42.484192608,~,~,17.8657,~,16.1917,F2.6V,2,0
5549,2601.83,100,2010ApJS..186..191C,B,2MASS J02241489+5713580,*,02 24 14.8977212808 +57 13 58.054888740,~,~,17.8161,~,16.1976,G2.1V,2,0
5550,1971.74,100,2010ApJS..186..191C,B,2MASS J02224635+5719097,*,02 22 46.3453810512 +57 19 09.714554652,~,~,17.8213,~,16.2043,G4.1V,2,0
5551,755.98,100,2010ApJS..186..191C,B,2MASS J02193838+5719229,*,02 19 38.3914546848 +57 19 22.915230816,~,~,17.6059,~,16.2283,G8.0V,2,0
5552,2323.82,100,2010ApJS..186..191C,B,2MASS J02233232+5718599,*,02 23 32.3296634136 +57 18 59.978258604,~,~,17.7503,~,16.2163,G0.3V,2,0
5553,2368.30,100,2010ApJS..186..191C,B,2MASS J02234633+5713302,*,02 23 46.3393902552 +57 13 30.199093068,~,~,17.6307,~,16.230,F8.0V,2,0
5554,652.84,100,2010ApJS..186..191C,B,2MASS J02200050+5701161,*,02 20 00.5182017000 +57 01 16.090839948,~,~,17.6838,~,16.2240,G4.0V,2,0
5555,661.76,100,2010ApJS..186..191C,B,2MASS J02190034+5719040,*,02 19 00.3402986496 +57 19 03.848551140,~,~,17.615,~,16.2334,G0.0V,2,0
5556,1438.19,100,2010ApJS..186..191C,B,2MASS J02170020+5725587,*,02 17 00.1993721280 +57 25 58.872053964,~,~,17.6308,~,16.2335,K0.9V,2,0
5557,2078.74,100,2010ApJS..186..191C,B,2MASS J02223786+5725497,*,02 22 37.8673775520 +57 25 49.671518808,~,~,17.8774,~,16.2086,G0.3V,2,0
5558,2214.84,100,2010ApJS..186..191C,B,2MASS J02231918+5718355,*,02 23 19.1978904768 +57 18 35.565739128,~,~,17.7537,~,16.2245,G0.5V,2,0
5559,2348.95,100,2010ApJS..186..191C,B,2MASS J02233088+5655407,*,02 23 30.8835760536 +56 55 40.656952560,~,~,17.6057,~,16.240,G1.6V,2,0
5560,2717.14,100,2010ApJS..186..191C,B,2MASS J02241203+5723446,*,02 24 12.0412045752 +57 23 44.629966932,~,~,17.8242,~,16.2202,F8.2V,2,0
5561,1162.26,100,2010ApJS..186..191C,B,2MASS J02173278+5723377,*,02 17 32.7889139112 +57 23 37.759105176,~,~,17.5771,~,16.2470,F9.7V,2,0
5562,870.76,100,2010ApJS..186..191C,B,2MASS J02171163+5709496,*,02 17 11.6379090768 +57 09 49.449918276,~,~,17.6520,~,16.2414,F7.2V,2,0
5563,829.40,100,2010ApJS..186..191C,B,2MASS J02194592+5720141,*,02 19 45.9439717920 +57 20 14.125097472,~,~,17.6459,~,16.2424,G5.0V,2,0
5564,1155.12,100,2010ApJS..186..191C,B,2MASS J02182088+5726380,*,02 18 20.8892468496 +57 26 38.008700124,~,~,17.5717,~,16.2524,G2.1V,2,0
5565,1283.12,100,2010ApJS..186..191C,B,2MASS J02170093+5722265,*,02 17 00.9247388712 +57 22 26.425608312,~,~,17.768,~,16.2340,K1.8V,2,0
5566,1735.60,100,2010ApJS..186..191C,B,2MASS J02220514+5722003,*,02 22 05.1492092904 +57 22 00.363127368,~,~,17.6715,~,16.245,G0.5V,2,0
5567,2636.52,100,2010ApJS..186..191C,B,2MASS J02241743+5715365,*,02 24 17.4407819688 +57 15 36.531374112,~,~,17.8121,~,16.232,G4.6V,2,0
5568,2328.96,100,2010ApJS..186..191C,B,2MASS J02234296+5711369,*,02 23 42.9651925200 +57 11 36.864297708,~,~,17.8365,~,16.230,K3.3V,2,0
5569,977.49,50,2020A&A...633A..99C,B,2MASS J02192744+5723499,*,02 19 27.4663346736 +57 23 49.895152404,~,~,17.7012,~,16.2450,F5.5V,3,0
5570,977.49,100,2010ApJS..186..191C,B,2MASS J02192744+5723499,*,02 19 27.4663346736 +57 23 49.895152404,~,~,17.7012,~,16.2450,F5.5V,3,0
5571,1273.77,100,2010ApJS..186..191C,B,2MASS J02203452+5651232,*,02 20 34.5330703440 +56 51 23.228236188,~,~,17.7040,~,16.2457,G3.4V,2,0
5572,1038.15,100,2010ApJS..186..191C,B,2MASS J02201537+5654198,*,02 20 15.3985616088 +56 54 19.771766352,~,~,17.6414,~,16.2535,F8.1V,2,0
5573,2384.15,100,2010ApJS..186..191C,B,2MASS J02232815+5723384,*,02 23 28.1682992208 +57 23 38.384471004,~,~,17.7342,~,16.2436,F8.0V,2,0
5574,2582.94,100,2010ApJS..186..191C,B,2MASS J02234888+5651143,*,02 23 48.8881168440 +56 51 14.275785204,~,~,17.9183,~,16.2242,K5.6V,2,0
5575,1586.76,100,2010ApJS..186..191C,B,2MASS J02214829+5720594,*,02 21 48.2977242864 +57 20 59.415894168,~,~,17.6028,~,16.259,G1.8V,2,0
5576,1215.22,100,2010ApJS..186..191C,B,2MASS J02204678+5721561,*,02 20 46.7923660488 +57 21 56.131940952,~,~,17.6516,~,16.2546,G4.6V,2,0
5577,1783.44,100,2010ApJS..186..191C,B,2MASS J02222078+5719246,*,02 22 20.7872123568 +57 19 24.669520068,~,~,17.7136,~,16.2493,F9.9V,3,0
5578,795.60,100,2010ApJS..186..191C,B,2MASS J02203305+5711040,*,02 20 33.0598633632 +57 11 04.100284356,~,~,17.813,~,16.2389,G5.4V,2,0
5579,774.41,100,2010ApJS..186..191C,B,2MASS J02174255+5715573,*,02 17 42.5520260280 +57 15 57.230761788,~,~,17.6468,~,16.2567,G4.6V,2,0
5580,2562.70,100,2010ApJS..186..191C,B,2MASS J02235364+5723012,*,02 23 53.6707847496 +57 23 01.151701008,~,~,17.7847,~,16.2426,G8.1V,2,0
5581,2037.52,100,2010ApJS..186..191C,B,2MASS J02222971+5726184,*,02 22 29.7232507848 +57 26 18.411017532,~,~,17.6026,~,16.2633,A9.5V,2,0
5582,2725.48,100,2010ApJS..186..191C,B,2MASS J02241247+5652546,*,02 24 12.4773012552 +56 52 54.607953504,~,~,17.8268,~,16.2398,K2.8V,2,0
5583,1460.50,100,2010ApJS..186..191C,B,2MASS J02211235+5724133,*,02 21 12.3715128456 +57 24 13.248018972,~,~,17.5507,~,16.270,G2.0V,2,0
5584,992.10,100,2010ApJS..186..191C,B,2MASS J02200195+5722070,*,02 20 01.9622843760 +57 22 07.115983536,~,~,17.9148,~,16.2358,G5.2V,2,0
5585,908.16,100,2010ApJS..186..191C,B,2MASS J02201782+5657308,*,02 20 17.8235429760 +56 57 30.854393532,~,~,17.5641,~,16.278,G6.5V,2,0
5586,1435.62,100,2010ApJS..186..191C,B,2MASS J02212595+5721071,*,02 21 25.9559551608 +57 21 07.193986524,~,~,17.6944,~,16.267,G2.5V,2,0
5587,1061.72,100,2010ApJS..186..191C,B,2MASS J02172473+5720281,*,02 17 24.7346201832 +57 20 28.099129128,~,~,17.6078,~,16.2766,G2.1V,2,0
5588,2365.66,100,2010ApJS..186..191C,B,2MASS J02231629+5726207,*,02 23 16.3023470496 +57 26 20.797079460,~,~,17.9864,~,16.2390,K3.6V,2,0
5589,1716.27,100,2010ApJS..186..191C,B,2MASS J02215688+5723165,*,02 21 56.8960272432 +57 23 16.605170448,~,~,17.6946,~,16.272,F9.1V,2,0
5590,2496.42,100,2010ApJS..186..191C,B,2MASS J02240243+5703340,*,02 24 02.4396284040 +57 03 33.933498300,~,~,17.8311,~,16.2633,G0.6V,2,0
5591,879.05,100,2010ApJS..186..191C,B,2MASS J02171311+5711397,*,02 17 13.1152414320 +57 11 39.649163892,~,~,17.6087,~,16.2881,G2.8V,2,0
5592,737.79,100,2010ApJS..186..191C,B,2MASS J02200513+5659493,*,02 20 05.1508379952 +56 59 49.436017188,~,~,17.7137,~,16.2773,G3.0V,2,0
5593,1596.68,100,2010ApJS..186..191C,B,2MASS J02211578+5727022,*,02 21 15.7968820344 +57 27 02.175893136,~,~,17.7637,~,16.278,G2.2V,2,0
5594,1177.00,100,2010ApJS..186..191C,B,2MASS J02210777+5716427,*,02 21 07.7962852416 +57 16 42.618002988,~,~,17.7048,~,16.2870,G2.1V,2,0
5595,656.52,100,2010ApJS..186..191C,B,2MASS J02195782+5700444,*,02 19 57.8320676832 +57 00 44.497194012,~,~,17.6703,~,16.2921,G1.9V,2,0
5596,2757.89,100,2010ApJS..186..191C,B,2MASS J02240931+5726322,*,02 24 09.3086790312 +57 26 32.132514804,~,~,17.8644,~,16.2719,G1.2V,2,0
5597,809.47,100,2010ApJS..186..191C,B,2MASS J02174296+5659110,*,02 17 42.9730247784 +56 59 11.020215984,~,~,17.7792,~,16.2823,K3.9V,2,0
5598,1312.01,100,2010ApJS..186..191C,B,2MASS J02170255+5723226,*,02 17 02.5542425928 +57 23 22.610959152,~,~,17.879,~,16.276,G2.0V,2,0
5599,2169.31,100,2010ApJS..186..191C,B,2MASS J02232389+5710263,*,02 23 23.8946622360 +57 10 26.308517088,~,~,17.7549,~,16.289,G2.6V,2,0
5600,2198.70,100,2010ApJS..186..191C,B,2MASS J02225171+5726360,*,02 22 51.7237373016 +57 26 35.960187156,~,~,17.7230,~,16.2934,G1.1V,2,0
5601,898.18,100,2010ApJS..186..191C,B,2MASS J02204340+5703439,*,02 20 43.4083845312 +57 03 43.892945208,~,~,17.8336,~,16.2817,G2.7V,2,0
5602,2262.96,100,2010ApJS..186..191C,B,2MASS J02230716+5651367,*,02 23 07.1663678064 +56 51 36.720116748,~,~,17.6037,~,16.310,G2.9V,2,0
5603,1186.58,100,2010ApJS..186..191C,B,2MASS J02170278+5655571,*,02 17 02.7840863976 +56 55 57.117847800,~,~,17.6751,~,16.3040,G2.9V,2,0
5604,1271.83,100,2010ApJS..186..191C,B,2MASS J02172289+5724547,*,02 17 22.8912478248 +57 24 54.684799812,~,~,17.932,~,16.278,K4.0V,2,0
5605,1841.79,100,2010ApJS..186..191C,B,2MASS J02220802+5724490,*,02 22 08.0349265848 +57 24 49.072110408,~,~,17.7637,~,16.2963,G1.1V,2,0
5606,2565.52,100,2010ApJS..186..191C,B,2MASS J02235618+5722118,*,02 23 56.1899167152 +57 22 11.824911336,~,~,18.0330,~,16.2677,F8.6V,2,0
5607,757.88,100,2010ApJS..186..191C,B,2MASS J02190526+5720379,*,02 19 05.2663752360 +57 20 37.881073500,~,~,17.5927,~,16.3147,G2.1V,2,0
5608,1611.85,100,2010ApJS..186..191C,B,2MASS J02215750+5719280,*,02 21 57.5090922960 +57 19 28.046647524,~,~,17.991,~,16.272,K1.4V,2,0
5609,804.54,100,2010ApJS..186..191C,B,2MASS J02203255+5711543,*,02 20 32.5569082680 +57 11 54.488328540,~,~,17.6567,~,16.308,G2.6V,2,0
5610,2415.61,100,2010ApJS..186..191C,B,2MASS J02234717+5659260,*,02 23 47.1755616912 +56 59 25.974113064,~,~,17.8458,~,16.289,F9.9V,2,0
5611,962.77,100,2010ApJS..186..191C,B,2MASS J02202450+5718593,*,02 20 24.5161544784 +57 18 59.347774404,~,~,17.6693,~,16.3169,G3.9V,2,0
5612,2154.17,100,2010ApJS..186..191C,B,2MASS J02225812+5653137,*,02 22 58.1161233552 +56 53 13.821031140,~,~,17.914,~,16.294,K2.7V,2,0
5613,1036.46,100,2010ApJS..186..191C,B,ZTF J021825.78+572445.7,RS*,02 18 25.7836750704 +57 24 45.733931604,~,~,17.851,~,16.302,G1.3V,3,0
5614,833.13,100,2010ApJS..186..191C,B,2MASS J02203865+5710285,*,02 20 38.6560785648 +57 10 28.562247732,~,~,17.8719,~,16.3031,G0.9V,2,0
5615,2202.55,100,2010ApJS..186..191C,B,2MASS J02232716+5711523,*,02 23 27.1765289688 +57 11 52.285209504,~,~,17.7649,~,16.316,G4.2V,2,0
5616,1428.22,100,2010ApJS..186..191C,B,2MASS J02212532+5655144,*,02 21 25.3389349752 +56 55 14.332692504,~,~,17.7463,~,16.3180,G2.8V,2,0
5617,1985.64,100,2010ApJS..186..191C,B,2MASS J02224617+5719542,*,02 22 46.1773926192 +57 19 54.118795332,~,~,17.8788,~,16.3040,F8.8V,2,0
5618,704.05,100,2010ApJS..186..191C,B,2MASS J02175377+5715566,*,02 17 53.7882151272 +57 15 56.541376152,~,~,17.6889,~,16.3249,F9.0V,2,0
5619,684.23,100,2010ApJS..186..191C,B,2MASS J02173548+5710220,*,02 17 35.5068246768 +57 10 21.917455032,~,~,17.6968,~,16.3257,G3.8V,2,0
5620,2562.07,100,2010ApJS..186..191C,B,2MASS J02235171+5723413,*,02 23 51.7297032504 +57 23 41.345186136,~,~,17.7579,~,16.3202,F0.1V,2,0
5621,1045.93,100,2010ApJS..186..191C,B,2MASS J02203681+5656579,*,02 20 36.8259325920 +56 56 57.960914172,~,~,17.858,~,16.312,K2.6V,2,0
5622,1011.03,100,2010ApJS..186..191C,B,2MASS J02180961+5723348,*,02 18 09.6247690032 +57 23 34.723664736,~,~,17.942,~,16.305,G6.8V,2,0
5623,2127.00,100,2010ApJS..186..191C,B,2MASS J02230577+5657059,*,02 23 05.7737394240 +56 57 05.926391352,~,~,17.7657,~,16.324,K0.9V,2,0
5624,1639.23,100,2010ApJS..186..191C,B,ZTF J022203.28+565731.9,EB*,02 22 03.2887040688 +56 57 31.931941752,~,~,17.8373,~,16.3170,G4.3V,4,0
5625,1165.96,100,2010ApJS..186..191C,B,2MASS J02202998+5653119,*,02 20 29.9943265656 +56 53 11.907499128,~,~,17.7724,~,16.330,G3.6V,2,0
5626,2245.19,100,2010ApJS..186..191C,B,2MASS J02233352+5707081,*,02 23 33.5229297816 +57 07 08.085790884,~,~,17.8403,~,16.3228,G3.8V,2,0
5627,2596.00,100,2010ApJS..186..191C,B,2MASS J02235912+5722364,*,02 23 59.1283463952 +57 22 36.465723372,~,~,17.9463,~,16.3159,G1.7V,2,0
5628,812.10,100,2010ApJS..186..191C,B,2MASS J02202774+5713564,*,02 20 27.7506728592 +57 13 56.351827560,~,~,17.992,~,16.312,G1.7V,2,0
5629,945.39,100,2010ApJS..186..191C,B,2MASS J02172463+5717285,*,02 17 24.6304370496 +57 17 28.544328960,~,~,17.7687,~,16.3384,K1.4V,2,0
5630,597.91,100,2010ApJS..186..191C,B,2MASS J02193960+5659510,*,02 19 39.6142584216 +56 59 51.042006852,~,~,17.7708,~,16.3419,G2.8V,2,0
5631,1446.57,100,2010ApJS..186..191C,B,2MASS J02204869+5726561,*,02 20 48.7107191928 +57 26 55.976653428,~,~,17.882,~,16.332,G5.4V,2,0
5632,2281.75,100,2010ApJS..186..191C,B,2MASS J02232937+5658541,*,02 23 29.3789811144 +56 58 54.038115336,~,~,17.8350,~,16.338,G9.9V,2,0
5633,2636.45,100,2010ApJS..186..191C,B,2MASS J02240431+5654129,*,02 24 04.3192007232 +56 54 12.696066108,~,~,17.6905,~,16.354,G4.5V,2,0
5634,2358.83,100,2010ApJS..186..191C,B,2MASS J02234663+5711386,*,02 23 46.6349620248 +57 11 38.702926392,~,~,17.7587,~,16.347,G3.3V,2,0
5635,597.52,100,2010ApJS..186..191C,B,2MASS J02200727+5704499,*,02 20 07.2836493504 +57 04 49.969412868,~,~,17.8296,~,16.3413,G7.6V,2,0
5636,2522.46,100,2010ApJS..186..191C,B,2MASS J02240323+5715337,*,02 24 03.2398911120 +57 15 33.758107632,~,~,17.8185,~,16.343,G2.3V,2,0
5637,1302.53,100,2010ApJS..186..191C,B,2MASS J02170536+5723321,*,02 17 05.3660616792 +57 23 32.026964244,~,~,17.7348,~,16.354,G0.3V,2,0
5638,2266.43,100,2010ApJS..186..191C,B,2MASS J02233595+5710115,*,02 23 35.9524742472 +57 10 11.422195536,~,~,18.011,~,16.325,K2.8V,2,0
5639,628.53,100,2010ApJS..186..191C,B,2MASS J02192004+5718044,*,02 19 20.0575654272 +57 18 04.472890056,~,~,17.7554,~,16.3530,G8.4V,2,0
5640,1686.32,100,2010ApJS..186..191C,B,2MASS J02215860+5654266,*,02 21 58.5977118864 +56 54 26.650005768,~,~,17.8065,~,16.349,G5.2V,2,0
5641,1266.75,100,2010ApJS..186..191C,B,2MASS J02202955+5651013,*,02 20 29.5701590688 +56 51 01.212785820,~,~,17.791,~,16.351,G4.2V,2,0
5642,1195.62,100,2010ApJS..186..191C,B,2MASS J02194957+5726419,*,02 19 49.5752791680 +57 26 42.060482412,~,~,17.7750,~,16.3529,G1.5V,2,0
5643,965.11,100,2010ApJS..186..191C,B,2MASS J02191165+5652039,*,02 19 11.6563089000 +56 52 03.915125220,~,~,17.7025,~,16.361,G5.6V,2,0
5644,729.51,100,2010ApJS..186..191C,B,2MASS J02192226+5656206,*,02 19 22.2710268480 +56 56 20.665478580,~,~,17.941,~,16.338,K4.1V,2,0
5645,2587.40,100,2010ApJS..186..191C,B,2MASS J02235301+5724243,*,02 23 53.0162405880 +57 24 24.254594460,~,~,17.9581,~,16.3384,F9.8V,2,0
5646,1846.49,100,2010ApJS..186..191C,B,2MASS J02222659+5720156,*,02 22 26.6042332416 +57 20 15.610190208,~,~,17.8369,~,16.3522,F8.9V,2,0
5647,803.92,100,2010ApJS..186..191C,B,2MASS J02203034+5712460,*,02 20 30.3467910744 +57 12 46.055848968,~,~,17.962,~,16.339,G3.1V,2,0
5648,1647.79,100,2010ApJS..186..191C,B,2MASS J02215803+5655395,*,02 21 58.0323689616 +56 55 39.591312132,~,~,17.9443,~,16.341,G4.9V,2,0
5649,705.02,100,2010ApJS..186..191C,B,2MASS J02202440+5708238,*,02 20 24.4180446168 +57 08 23.704699596,~,~,17.8042,~,16.3565,G6.4V,2,0
5650,765.13,100,2010ApJS..186..191C,B,2MASS J02172434+5709249,*,02 17 24.3645766080 +57 09 24.900061608,~,~,17.6796,~,16.3725,G3.6V,2,0
5651,804.62,100,2010ApJS..186..191C,B,2MASS J02194685+5656243,*,02 19 46.8665899896 +56 56 24.320487984,~,~,17.7412,~,16.366,G2.2V,2,0
5652,2039.11,100,2010ApJS..186..191C,B,2MASS J02225542+5657302,*,02 22 55.4338607040 +56 57 30.132218232,~,~,17.8132,~,16.361,G1.0V,2,0
5653,665.95,100,2010ApJS..186..191C,B,2MASS J02185256+5719070,*,02 18 52.5727686696 +57 19 06.976526772,~,~,17.977,~,16.345,G2.5V,2,0
5654,1111.53,100,2010ApJS..186..191C,B,2MASS J02202817+5721579,*,02 20 28.1645105544 +57 21 58.040448228,~,~,17.8787,~,16.3591,G5.1V,2,0
5655,656.01,100,2010ApJS..186..191C,B,2MASS J02184181+5657195,*,02 18 41.8100217888 +56 57 19.557279000,~,~,17.7265,~,16.3786,G5.9V,2,0
5656,2636.33,100,2010ApJS..186..191C,B,2MASS J02240700+5721322,*,02 24 06.9971782200 +57 21 32.197407552,~,~,17.9302,~,16.3576,F6.2V,2,0
5657,2331.67,100,2010ApJS..186..191C,B,2MASS J02234192+5703230,*,02 23 41.9213906688 +57 03 22.900931100,~,~,17.8175,~,16.3697,G5.8V,2,0
5658,991.71,100,2010ApJS..186..191C,B,2MASS J02192118+5651492,*,02 19 21.1801729704 +56 51 49.190247684,~,~,17.7080,~,16.384,G3.5V,2,0
5659,1882.39,100,2010ApJS..186..191C,B,2MASS J02222362+5722314,*,02 22 23.6393813424 +57 22 31.488849696,~,~,17.9986,~,16.3544,K1.2V,2,0
5660,858.02,100,2010ApJS..186..191C,B,2MASS J02204235+5706153,*,02 20 42.3813835080 +57 06 15.381196056,~,~,17.7765,~,16.3803,K1.4V,2,0
5661,1173.86,100,2010ApJS..186..191C,B,2MASS J02172945+5652367,*,02 17 29.4778090392 +56 52 36.663316248,~,~,17.7588,~,16.3824,G4.5V,2,0
5662,2181.53,100,2010ApJS..186..191C,B,2MASS J02231659+5717469,*,02 23 16.6057689264 +57 17 46.992345468,~,~,17.970,~,16.361,G3.8V,2,0
5663,914.67,100,2010ApJS..186..191C,B,2MASS J02171006+5712243,*,02 17 10.0700851680 +57 12 24.212516472,~,~,17.916,~,16.3671,G2.5V,2,0
5664,895.00,100,2010ApJS..186..191C,B,2MASS J02180751+5654473,*,02 18 07.5165088920 +56 54 47.279610612,~,~,17.892,~,16.3712,G9.0V,2,0
5665,1031.32,100,2010ApJS..186..191C,B,2MASS J02194823+5723492,*,02 19 48.233 +57 23 49.26,~,~,18.038,~,16.3598,G3.0V,2,0
5666,1405.92,100,2010ApJS..186..191C,B,2MASS J02210836+5652459,*,02 21 08.3637781056 +56 52 45.894690552,~,~,17.8311,~,16.386,G2.6V,2,0
5667,1989.89,100,2010ApJS..186..191C,B,2MASS J02225398+5659417,*,02 22 53.9890690440 +56 59 41.720019072,~,~,18.062,~,16.362,K3.3V,2,0
5668,624.53,100,2010ApJS..186..191C,B,2MASS J02200276+5713358,*,02 20 02.7919974024 +57 13 35.866584660,~,~,17.775,~,16.393,G3.1V,2,0
5669,819.43,50,2020A&A...633A..99C,B,2MASS J02203728+5710119,*,02 20 37.2867586968 +57 10 11.998544196,~,~,18.0105,~,16.371,F7.3V,3,0
5670,819.43,100,2010ApJS..186..191C,B,2MASS J02203728+5710119,*,02 20 37.2867586968 +57 10 11.998544196,~,~,18.0105,~,16.371,F7.3V,3,0
5671,878.74,100,2010ApJS..186..191C,B,2MASS J02195078+5655174,*,02 19 50.7983712600 +56 55 17.368145580,~,~,17.7433,~,16.400,G7.0V,2,0
5672,774.93,100,2010ApJS..186..191C,B,2MASS J02202033+5701376,*,02 20 20.3460539760 +57 01 37.482413916,~,~,18.138,~,16.3612,K4.3V,2,0
5673,895.62,100,2010ApJS..186..191C,B,2MASS J02172602+5659509,*,02 17 26.0327137536 +56 59 50.896552704,~,~,17.8478,~,16.3993,G1.9V,2,0
5674,2734.51,100,2010ApJS..186..191C,B,2MASS J02241722+5722358,*,02 24 17.2286809392 +57 22 35.782593456,~,~,18.0227,~,16.3807,F8.6V,2,0
5675,632.32,100,2010ApJS..186..191C,B,2MASS J02194637+5716166,*,02 19 46.3898346192 +57 16 16.588789644,~,~,17.875,~,16.401,G1.9V,2,0
5676,697.37,100,2010ApJS..186..191C,B,2MASS J02195869+5716140,*,02 19 58.7147677488 +57 16 14.007808956,~,~,17.880,~,16.401,G2.7V,2,0
5677,1059.92,100,2010ApJS..186..191C,B,2MASS J02181871+5724537,*,02 18 18.713 +57 24 53.72,~,~,18.037,~,16.385,K3.3V,2,0
5678,695.85,100,2010ApJS..186..191C,B,2MASS J02194442+5658195,*,02 19 44.4292538496 +56 58 19.512997644,~,~,18.125,~,16.377,K5.4V,2,0
5679,2615.84,100,2010ApJS..186..191C,B,2MASS J02240987+5718524,*,02 24 09.8800703040 +57 18 52.376737284,~,~,18.0288,~,16.3872,G4.8V,2,0
5680,2173.37,100,2010ApJS..186..191C,B,2MASS J02230952+5720235,*,02 23 09.5388554496 +57 20 23.435661660,~,~,18.0099,~,16.3896,G6.4V,2,0
5681,709.55,100,2010ApJS..186..191C,B,2MASS J02193607+5657251,*,02 19 36.0802422984 +56 57 25.136236368,~,~,18.014,~,16.390,K0.8V,2,0
5682,1105.65,100,2010ApJS..186..191C,B,2MASS J02205929+5659512,*,02 20 59.3095295088 +56 59 51.288029304,~,~,17.8353,~,16.4092,G6.0V,2,0
5683,2489.17,100,2010ApJS..186..191C,B,2MASS J02235714+5659543,*,02 23 57.1463091192 +56 59 54.177594036,~,~,17.8696,~,16.409,G2.8V,2,0
5684,865.50,100,2010ApJS..186..191C,B,2MASS J02171167+5708540,*,02 17 11.6832129624 +57 08 53.961720216,~,~,17.8210,~,16.4160,G2.7V,2,0
5685,2108.77,100,2010ApJS..186..191C,B,2MASS J02230864+5659297,*,02 23 08.646 +56 59 29.71,~,~,17.989,~,16.400,K1.9V,2,0
